"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"36",2020-07-17,1513.45,1537.51,1490,1500.84,300.168,9330000,0,1
"37",2020-07-20,1519.01,1650,1488,1643,328.6,17121400,0,1
"38",2020-07-21,1639.93,1675,1558,1568.36,313.672,16157300,0,1
"39",2020-07-22,1599,1626.42,1562,1592.33,318.466,14161080,0,1
"40",2020-07-23,1678.95,1689,1480.77,1513.07,302.614,24328504,0,1
"41",2020-07-24,1416.01,1465,1366.5401,1417,283.4,19396616,0,1
"42",2020-07-27,1435,1547.94,1413.0003,1539.6,307.92,16048669,0,1
"43",2020-07-28,1504,1564.7,1474.42,1476.49,295.298,15808700,0,1
"44",2020-07-29,1501,1534.81,1487,1499.11,299.822,9426893,0,1
"45",2020-07-30,1488,1513.24,1471,1487.49,297.498,7621039,0,1
"46",2020-07-31,1515,1517.05,1420.98,1430.76,286.152,12246960,0,1
"47",2020-08-03,1449.2,1509.8101,1444.3844,1485,297,8809346,0,1
"48",2020-08-04,1495.01,1527.41,1462,1487,297.4,8414990,0,1
"49",2020-08-05,1492.99,1499.8384,1468.31,1485.02,297.004,4978015,0,1
"50",2020-08-06,1490.83,1517.31,1477.26,1489.58,297.916,5992313,0,1
"51",2020-08-07,1499.5365,1499.75,1415.01,1452.71,290.542,8896420,0,1
"52",2020-08-10,1448,1457.5,1385.84,1418.57,283.714,7522264,0,1
"53",2020-08-11,1396,1420,1365,1374.39,274.878,8625834,0,1
"54",2020-08-12,1470,1585,1435,1554.76,310.952,21898834,0,1
"55",2020-08-13,1611,1651.18,1567.26,1621,324.2,20425308,0,1
"56",2020-08-14,1664.99,1668.8,1626.64,1650.71,330.142,12577614,0,1
"57",2020-08-17,1677,1845.86,1672.83,1835.64,367.128,20023104,0,1
"58",2020-08-18,1898.99,1923.9,1845.11,1887.09,377.418,16474491,0,1
"59",2020-08-19,1865,1911,1841.21,1878.53,375.706,12205331,0,1
"60",2020-08-20,1860.68,2021.99,1857.06,2001.83,400.366,20611796,0,1
"61",2020-08-21,2044.76,2095.49,2025.05,2049.98,409.996,21489559,0,1
"62",2020-08-24,2126.275,2129,1927.52,2014.2,402.84,20063621,0,1
"63",2020-08-25,1974.89,2027.95,1968,2023.34,404.668,10658893,0,1
"64",2020-08-26,2060,2166,2053.6291,2153.17,430.634,14239382,0,1
"65",2020-08-27,2180.46,2295.6,2142.5,2238.75,447.75,23693043,0,1
"66",2020-08-28,2295.12,2318.49,2186.52,2213.4,442.68,20081176,0,1
"67",2020-08-31,444.61,500.14,440.11,498.32,498.32,115847020,0,5
"68",2020-09-01,502.14,502.49,470.51,475.05,475.05,90119419,0,1
"69",2020-09-02,478.99,479.04,405.1206,447.37,447.37,96176128,0,1
"70",2020-09-03,407.23,431.8,402,407,407,87596086,0,1
"71",2020-09-04,402.81,428,372.0201,418.32,418.32,110321885,0,1
"72",2020-09-08,356,368.74,329.88,330.21,330.21,115465691,0,1
"73",2020-09-09,356.6,369,341.51,366.28,366.28,79465769,0,1
"74",2020-09-10,386.21,398.99,360.56,371.34,371.34,84930608,0,1
"75",2020-09-11,381.94,382.5,360.5,372.72,372.72,60717459,0,1
"76",2020-09-14,380.95,420,373.3,419.62,419.62,83020608,0,1
"77",2020-09-15,436.56,461.94,430.7,449.76,449.76,97298228,0,1
"78",2020-09-16,439.87,457.79,435.31,441.76,441.76,72546760,0,1
"79",2020-09-17,415.6,437.79,408.0001,423.43,423.43,76779163,0,1
"80",2020-09-18,447.94,451,428.8,442.15,442.15,86406819,0,1
"81",2020-09-21,453.13,455.68,407.07,449.39,449.39,109476800,0,1
"82",2020-09-22,429.6,437.76,417.6001,424.23,424.23,79580795,0,1
"83",2020-09-23,405.16,412.15,375.8801,380.36,380.36,95074176,0,1
"84",2020-09-24,363.8,399.5,351.3,387.79,387.79,96561061,0,1
"85",2020-09-25,393.47,408.7323,391.3,407.34,407.34,67208459,0,1
"86",2020-09-28,424.62,428.08,415.55,421.2,421.2,49719561,0,1
"87",2020-09-29,416,428.5,411.6,419.07,419.07,50341404,0,1
"88",2020-09-30,421.32,433.93,420.47,429.01,429.01,48145566,0,1
"89",2020-10-01,440.76,448.88,434.42,448.16,448.16,50741454,0,1
"90",2020-10-02,421.39,439.13,415,415.09,415.09,71430025,0,1
"91",2020-10-05,423.35,433.64,419.33,425.68,425.68,44722786,0,1
"92",2020-10-06,423.79,428.7799,406.05,413.98,413.98,49146259,0,1
"93",2020-10-07,419.87,429.9,413.845,425.3,425.3,43127709,0,1
"94",2020-10-08,438.44,439,425.3,425.92,425.92,40421116,0,1
"95",2020-10-09,430.13,434.5899,426.4601,434,434,28925656,0,1
"96",2020-10-12,442,448.74,438.58,442.3,442.3,38791133,0,1
"97",2020-10-13,443.35,448.89,436.6,446.65,446.65,34463665,0,1
"98",2020-10-14,449.78,465.9,447.35,461.3,461.3,48045394,0,1
"99",2020-10-15,450.31,456.57,442.5,448.88,448.88,35672354,0,1
"100",2020-10-16,454.44,455.9499,438.85,439.67,439.67,32775879,0,1
