"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"31",2020-07-10,191.65,192.82,189.44,192.55,192.2581,7674200,0,1
"32",2020-07-13,193.61,195.19,188.7,189.02,188.7334,8564100,0,1
"33",2020-07-14,189.5,193.47,187.18,193.33,193.0369,8003900,0,1
"34",2020-07-15,195.23,197.77,194.5,196.55,196.252,7681100,0,1
"35",2020-07-16,195.33,195.71,192.52,193.5,193.2066,5064000,0,1
"36",2020-07-17,194.83,195.57,193.12,195.09,194.7942,6395000,0,1
"37",2020-07-20,194.74,199.48,193.67,198.47,198.1691,6985300,0,1
"38",2020-07-21,200,200.17,195.68,196.48,196.1821,7219400,0,1
"39",2020-07-22,196.48,199,196.25,198.86,198.5585,6823385,0,1
"40",2020-07-23,198.44,200.95,196.43,197.43,197.1307,6106708,0,1
"41",2020-07-24,195.67,197.48,194.03,195.15,194.8541,7160336,0,1
"42",2020-07-27,195.16,197.81,194.2,196.91,196.6115,5604702,0,1
"43",2020-07-28,197.69,199.365,196.71,196.74,196.4417,6897278,0,1
"44",2020-07-29,193.09,198.89,193.05,198.58,198.2789,9471295,0,1
"45",2020-07-30,195.2,196.56,192.12,194.06,193.7658,10499358,0,1
"46",2020-07-31,194.42,194.69,189.44,190.4,190.1113,14186004,0,1
"47",2020-08-03,191.8,193.34,190.2105,190.69,190.4009,11407911,0,1
"48",2020-08-04,191.13,192.94,190.08,192.29,191.9985,8203979,0,1
"49",2020-08-05,193.56,198.18,193.1,196.1,195.8027,8907332,0,1
"50",2020-08-06,195.98,198.92,194.79,198.77,198.4687,7480317,0,1
"51",2020-08-07,197.59,197.98,195.3,196.36,196.0623,5653969,0,1
"52",2020-08-10,196.36,198.31,195.33,196.79,196.4917,5525401,0,1
"53",2020-08-11,197.82,202.89,196.335,197.77,197.4702,11549610,0,1
"54",2020-08-12,199,200.23,198.24,198.74,198.4387,5432755,0,1
"55",2020-08-13,197.13,199.94,197.03,197.58,197.58,7014804,0.3,1
"56",2020-08-14,197.01,198.07,195.77,196.64,196.64,5014416,0,1
"57",2020-08-17,197.3,200.46,196.71,199.43,199.43,6244155,0,1
"58",2020-08-18,199.98,200.1,196.8223,199.01,199.01,6519888,0,1
"59",2020-08-19,198.92,202.8425,198.9,200.99,200.99,9467594,0,1
"60",2020-08-20,199.9,204.44,199.6,204.15,204.15,8849171,0,1
"61",2020-08-21,204.5,205.14,203.34,204.13,204.13,9998308,0,1
"62",2020-08-24,205.01,206.45,204.67,206.41,206.41,6159596,0,1
"63",2020-08-25,207.19,208.2,205.5407,208.1,208.1,5828348,0,1
"64",2020-08-26,208.1,210.8,207.3025,210.26,210.26,7035221,0,1
"65",2020-08-27,211.21,212.18,209.05,211.03,211.03,8619578,0,1
"66",2020-08-28,212,216.16,211.22,215.71,215.71,7349837,0,1
"67",2020-08-31,215.54,215.96,211.56,211.99,211.99,9326852,0,1
"68",2020-09-01,212.21,213.89,211.12,213.35,213.35,5648766,0,1
"69",2020-09-02,214.13,217.35,213.77,216.48,216.48,9863801,0,1
"70",2020-09-03,214.93,214.93,207.09,208.96,208.96,11310193,0,1
"71",2020-09-04,208.49,210.5,200.15,204.66,204.66,13243604,0,1
"72",2020-09-08,200.78,202.25,199.214,200.12,200.12,14186879,0,1
"73",2020-09-09,204.35,206.29,201.9462,204.06,204.06,7532626,0,1
"74",2020-09-10,204.86,207,200.45,201.54,201.54,7242970,0,1
"75",2020-09-11,201.58,202.41,198.91,200.68,200.68,7439317,0,1
"76",2020-09-14,203.35,206.41,203.14,204.98,204.98,11730452,0,1
"77",2020-09-15,206.75,208.21,204.77,205.39,205.39,6328575,0,1
"78",2020-09-16,206.74,207.745,204.95,205.13,205.13,6135541,0,1
"79",2020-09-17,202.85,205.58,202,205.27,205.27,7474944,0,1
"80",2020-09-18,205.47,205.72,201.72,202.61,202.61,9084141,0,1
"81",2020-09-21,199.91,201.25,194.7,197.45,197.45,9656041,0,1
"82",2020-09-22,198.09,200.71,196.8,200.56,200.56,7543137,0,1
"83",2020-09-23,200.8,201.09,194.57,195.37,195.37,6310558,0,1
"84",2020-09-24,195.15,197.67,193.13,195.52,195.52,9865265,0,1
"85",2020-09-25,195.02,198.14,193.51,197.25,197.25,5496052,0,1
"86",2020-09-28,200.63,201.72,199.83,200.32,200.32,5565280,0,1
"87",2020-09-29,200.58,202.38,199.37,199.44,199.44,5559814,0,1
"88",2020-09-30,200.85,202.54,198.89,199.97,199.97,9157591,0,1
"89",2020-10-01,202.21,205.195,201.6357,203.35,203.35,7234628,0,1
"90",2020-10-02,200,202.83,199.4,201.46,201.46,6019734,0,1
"91",2020-10-05,202.71,203.65,201.05,203.54,203.54,6090528,0,1
"92",2020-10-06,204.11,205.1,199.71,200.45,200.45,5841141,0,1
"93",2020-10-07,202,202.79,199.99,202.47,202.47,6713433,0,1
"94",2020-10-08,204,204.3,202.23,202.98,202.98,3955634,0,1
"95",2020-10-09,204,207.08,203.675,206.64,206.64,5562948,0,1
"96",2020-10-12,206.94,207.97,205.73,206.4,206.4,6622714,0,1
"97",2020-10-13,203.38,205.21,203.03,204.32,204.32,5621674,0,1
"98",2020-10-14,204.71,204.9699,201.13,202.2,202.2,5321915,0,1
"99",2020-10-15,201.01,204.7,197.6,199.55,199.55,8887367,0,1
"100",2020-10-16,199.99,202.65,199.41,200.26,200.26,6387996,0,1
