"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"1",2020-05-28,316.77,323.44,315.63,318.25,79.416,33449103,0,1
"2",2020-05-29,319.25,321.15,316.47,317.94,79.3386,38399532,0,1
"3",2020-06-01,317.75,322.35,317.21,321.85,80.3143,20254653,0,1
"4",2020-06-02,320.75,323.44,318.93,323.34,80.6861,21910704,0,1
"5",2020-06-03,324.66,326.2,322.3,325.12,81.1303,26122804,0,1
"6",2020-06-04,324.39,325.62,320.78,322.32,80.4316,21890091,0,1
"7",2020-06-05,323.35,331.75,323.23,331.5,82.7224,34312550,0,1
"8",2020-06-08,330.25,333.6,327.32,333.46,83.2115,23913634,0,1
"9",2020-06-09,332.14,345.61,332.01,343.99,85.8391,36928091,0,1
"10",2020-06-10,347.9,354.77,346.09,352.84,88.0476,41662938,0,1
"11",2020-06-11,349.31,351.06,335.48,335.9,83.8204,50415613,0,1
"12",2020-06-12,344.72,347.8,334.22,338.8,84.544,50036513,0,1
"13",2020-06-15,333.25,345.68,332.58,342.99,85.5896,34702230,0,1
"14",2020-06-16,351.46,353.2,344.72,352.08,87.8579,41357182,0,1
"15",2020-06-17,355.15,355.4,351.09,351.59,87.7356,28601626,0,1
"16",2020-06-18,351.41,353.45,349.22,351.73,87.7706,24205096,0,1
"17",2020-06-19,354.64,356.56,345.15,349.72,87.269,66118952,0,1
"18",2020-06-22,351.34,359.46,351.15,358.87,89.5523,33861316,0,1
"19",2020-06-23,364,372.38,362.27,366.53,91.4638,53038869,0,1
"20",2020-06-24,365,368.79,358.52,360.06,89.8492,48155849,0,1
"21",2020-06-25,360.7,365,357.57,364.84,91.042,34380628,0,1
"22",2020-06-26,364.41,365.32,353.02,353.63,88.2447,51314211,0,1
"23",2020-06-29,353.25,362.1736,351.28,361.78,90.2784,32661519,0,1
"24",2020-06-30,360.08,365.98,360,364.8,91.032,35055821,0,1
"25",2020-07-01,365.12,367.36,363.91,364.11,90.8599,27690454,0,1
"26",2020-07-02,367.85,370.47,363.64,364.11,90.8599,28814516,0,1
"27",2020-07-06,370,375.78,369.87,373.85,93.2904,29745936,0,1
"28",2020-07-07,375.41,378.62,372.23,372.69,93.0009,28206999,0,1
"29",2020-07-08,376.72,381.5,376.36,381.37,95.1669,29274479,0,1
"30",2020-07-09,385.05,385.27,378.69,383.01,95.5762,31420357,0,1
"31",2020-07-10,381.34,383.92,378.82,383.68,95.7434,22564330,0,1
"32",2020-07-13,389.06,399.82,381.03,381.91,95.3017,47913079,0,1
"33",2020-07-14,379.36,389.02,375.51,388.23,96.8788,42748119,0,1
"34",2020-07-15,395.96,396.99,385.96,390.9,97.545,38306874,0,1
"35",2020-07-16,386.25,389.62,383.62,386.09,96.3447,27645927,0,1
"36",2020-07-17,387.95,388.59,383.36,385.31,96.1501,23046755,0,1
"37",2020-07-20,385.67,394,384.25,393.43,98.1764,22397208,0,1
"38",2020-07-21,396.69,397,386.97,388,96.8214,25627347,0,1
"39",2020-07-22,386.77,391.9,386.41,389.09,97.0934,22250413,0,1
"40",2020-07-23,387.9935,388.31,368.039,371.38,92.674,49251108,0,1
"41",2020-07-24,363.95,371.88,356.58,370.46,92.4444,46359716,0,1
"42",2020-07-27,374.84,379.62,373.92,379.24,94.6354,30303548,0,1
"43",2020-07-28,377.47,378.1986,372.99,373.01,93.0808,25906375,0,1
"44",2020-07-29,375,380.92,374.85,380.16,94.865,22582314,0,1
"45",2020-07-30,376.75,385.19,375.07,384.76,96.0129,39532505,0,1
"46",2020-07-31,411.535,425.66,403.3,425.04,106.0643,93573867,0,1
"47",2020-08-03,432.8,446.5457,431.57,435.75,108.7369,77037847,0,1
"48",2020-08-04,436.53,443.16,433.55,438.66,109.463,43198092,0,1
"49",2020-08-05,437.51,441.57,435.59,440.25,109.8598,30497988,0,1
"50",2020-08-06,441.62,457.65,439.19,455.61,113.6927,50607225,0,1
"51",2020-08-07,452.82,454.7,441.17,444.45,111.1125,49511403,0.82,1
"52",2020-08-10,450.4,455.1,440,450.91,112.7275,53100856,0,1
