"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"1",2020-06-11,1441.03,1451.6,1398.41,1401.9,1401.9,2357243,0,1
"2",2020-06-12,1425.86,1434.51,1385.8,1412.92,1412.92,1833756,0,1
"3",2020-06-15,1389.49,1425,1387.2,1420.74,1420.74,1527652,0,1
"4",2020-06-16,1449,1457.17,1428.99,1446.47,1446.47,1534826,0,1
"5",2020-06-17,1452.94,1462.2,1435.12,1452.54,1452.54,1530500,0,1
"6",2020-06-18,1449.85,1452.97,1426.23,1434.12,1434.12,1743071,0,1
"7",2020-06-19,1440,1444.5,1419,1424.64,1424.64,2639167,0,1
"8",2020-06-22,1425.01,1450.95,1419.19,1450.66,1450.66,1472072,0,1
"9",2020-06-23,1452,1475.2,1445,1463.98,1463.98,1887583,0,1
"10",2020-06-24,1463.28,1475.79,1430,1432.7,1432.7,1579579,0,1
"11",2020-06-25,1431.22,1442.32,1419.54,1441.1,1441.1,1197907,0,1
"12",2020-06-26,1432.63,1437.02,1355,1362.54,1362.54,4882014,0,1
"13",2020-06-29,1360.34,1398,1351.65,1397.17,1397.17,2253678,0,1
"14",2020-06-30,1396.88,1424,1386.93,1418.05,1418.05,2014320,0,1
"15",2020-07-01,1419.17,1448.48,1414.18,1442,1442,2109566,0,1
"16",2020-07-02,1451.84,1488.52,1451.07,1469.93,1469.93,2861202,0,1
"17",2020-07-06,1488.15,1510,1476.98,1499.65,1499.65,2235630,0,1
"18",2020-07-07,1496.13,1521.32,1489.7,1489.92,1489.92,2118194,0,1
"19",2020-07-08,1500.8,1511.17,1492.3,1503.6,1503.6,1588304,0,1
"20",2020-07-09,1509.93,1529.14,1495.59,1518.66,1518.66,2092013,0,1
"21",2020-07-10,1513.25,1541.34,1500.72,1539.01,1539.01,1796063,0,1
"22",2020-07-13,1549.94,1576.36,1506.56,1512.23,1512.23,2147729,0,1
"23",2020-07-14,1492.79,1522.8,1485.93,1520.86,1520.86,1905405,0,1
"24",2020-07-15,1523.23,1536.33,1497.83,1516.88,1516.88,1551326,0,1
"25",2020-07-16,1501.5,1515.91,1488.27,1514.92,1514.92,1324228,0,1
"26",2020-07-17,1516.91,1523.43,1498.1,1516.85,1516.85,1713251,0,1
"27",2020-07-20,1515,1569.01,1502.7,1563.84,1563.84,1490634,0,1
"28",2020-07-21,1585.03,1587.05,1552.62,1555.92,1555.92,1328089,0,1
"29",2020-07-22,1555.71,1566.98,1543.23,1564.85,1564.85,1224100,0,1
"30",2020-07-23,1565.93,1570.35,1508.59,1516.75,1516.75,1695498,0,1
"31",2020-07-24,1499.19,1515.4273,1487.59,1508.21,1508.21,1495381,0,1
"32",2020-07-27,1513.26,1537.56,1512.33,1529.43,1529.43,1356185,0,1
"33",2020-07-28,1525,1526.01,1500.52,1503.65,1503.65,1545534,0,1
"34",2020-07-29,1505,1533.33,1503.01,1523.51,1523.51,1133773,0,1
"35",2020-07-30,1497.97,1540.89,1495.17,1538.37,1538.37,1802121,0,1
"36",2020-07-31,1497.05,1505.02,1454,1487.95,1487.95,4576382,0,1
"37",2020-08-03,1491,1497.73,1471.72,1482.76,1482.76,2276085,0,1
"38",2020-08-04,1486.71,1493.11,1464.03,1473.3,1473.3,1860609,0,1
"39",2020-08-05,1476.82,1490,1471.215,1479.09,1479.09,1457518,0,1
"40",2020-08-06,1476.15,1506.27,1471.9,1504.95,1504.95,1665261,0,1
"41",2020-08-07,1509.04,1520.09,1486.27,1498.37,1498.37,1386294,0,1
