"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"1",2020-05-28,199.39,201.53,196,198.69,198.2649,1073600,0,1
"2",2020-05-29,198.04,199.06,195.2,196.95,196.5286,3211400,0,1
"3",2020-06-01,196.28,197.58,194.67,196.14,195.7204,1182900,0,1
"4",2020-06-02,196.65,197.55,194.05,194.83,194.4132,1181300,0,1
"5",2020-06-03,196.17,201.47,195.33,198.97,198.5443,1225600,0,1
"6",2020-06-04,197.86,198.53,195.9,197.99,197.5664,623600,0,1
"7",2020-06-05,204.4,204.4,199.46,200.2,199.7717,1592000,0,1
"8",2020-06-08,200.04,200.44,196.64,198.01,197.5864,1525000,0,1
"9",2020-06-09,196.71,197.45,193.69,194.29,193.8743,1328200,0,1
"10",2020-06-10,193.37,194.99,191.2,193.18,192.7667,1667800,0,1
"11",2020-06-11,190.28,190.28,179.9,180.65,180.2635,1768000,0,1
"12",2020-06-12,184.91,185.38,177.85,181.95,181.5607,1378400,0,1
"13",2020-06-15,178.52,185.35,177.21,184.1,183.7061,1631500,0,1
"14",2020-06-16,188.49,188.83,184.27,186.12,185.7218,1161900,0,1
"15",2020-06-17,186.73,193.42,186.42,191.93,191.5194,1545800,0,1
"16",2020-06-18,190.72,194.86,190.13,190.99,190.5814,1172800,0,1
"17",2020-06-19,193.9,194.02,186.21,186.79,186.3904,2787200,0,1
"18",2020-06-22,185.8,190.26,185.02,188.78,188.3761,1332700,0,1
"19",2020-06-23,191.04,191.38,188.49,189.01,188.6056,1815800,0,1
"20",2020-06-24,187.88,188.71,185.77,187.53,187.1288,2358200,0,1
"21",2020-06-25,187.67,194.9,187.25,194.39,193.9741,1883500,0,1
"22",2020-06-26,193.54,196.41,189.23,190.02,189.6135,2459500,0,1
"23",2020-06-29,191.43,191.89,187.24,188.22,187.8173,1154423,0,1
"24",2020-06-30,187.69,193.25,186.15,192.6,192.1879,1758500,0,1
"25",2020-07-01,192.7,193.82,190.12,191.14,190.7311,1065700,0,1
"26",2020-07-02,193.8,193.8,190.77,191.45,191.0404,1241400,0,1
"27",2020-07-06,194.67,194.81,192.21,192.7,192.2877,1242500,0,1
"28",2020-07-07,192.2,193.68,191.8,192.46,192.0482,1566900,0,1
"29",2020-07-08,193.07,195.55,192.65,195.54,195.1217,1844800,0,1
"30",2020-07-09,195.49,195.69,192.66,194.46,194.044,1381700,0,1
"31",2020-07-10,194.95,197.75,193.79,197.56,197.1373,959200,0,1
"32",2020-07-13,198,199.59,196.08,197.06,196.6384,1168400,0,1
"33",2020-07-14,197.54,200.98,197.53,199.05,198.6241,1190400,0,1
"34",2020-07-15,201.59,201.78,199.23,200.99,200.56,1175900,0,1
"35",2020-07-16,201.01,202.76,199.99,202.67,202.2364,1423800,0,1
"36",2020-07-17,204.18,204.18,201.69,203.66,203.2243,1229700,0,1
"37",2020-07-20,202.84,204.25,202.27,203.9,203.4638,1136800,0,1
"38",2020-07-21,205,206.27,203.96,206.22,205.7788,954000,0,1
"39",2020-07-22,205.48,207.95,204.97,207.86,207.4153,1274384,0,1
"40",2020-07-23,207.7,208.735,206.3,207.37,206.9263,1342619,0,1
"41",2020-07-24,207.04,208.655,206.41,207.17,206.7268,1022886,0,1
"42",2020-07-27,207.57,207.77,205.16,207.02,206.5771,1315204,0,1
"43",2020-07-28,207,208.115,204.632,205.74,205.2998,1395317,0,1
"44",2020-07-29,204.97,206.54,203.66,205.8,205.3597,1462797,0,1
"45",2020-07-30,203.64,207.43,202.61,207.43,206.9862,1442891,0,1
"46",2020-07-31,205.2,206.8056,200.53,205.22,205.22,2318332,0.44,1
"47",2020-08-03,205.39,206.45,199.5,200.23,200.23,1743758,0,1
"48",2020-08-04,200.02,201.73,197.63,199.64,199.64,1385715,0,1
"49",2020-08-05,196.71,199.605,196.71,198.53,198.53,1536271,0,1
"50",2020-08-06,197.61,198.14,194.23,195.61,195.61,1386368,0,1
"51",2020-08-07,195.17,195.72,193.53,195.44,195.44,1134461,0,1
"52",2020-08-10,195.41,196.33,192.72,192.84,192.84,1012505,0,1
"53",2020-08-11,194.72,194.72,192.05,193.55,193.55,1671275,0,1
"54",2020-08-12,194.95,195.24,191.64,192.13,192.13,1690332,0,1
"55",2020-08-13,191.13,194.79,190,194.67,194.67,4634084,0,1
