"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"1",2020-05-28,44.14,44.98,44.01,44.23,43.9468,12476300,0,1
"2",2020-05-29,44.3,45.65,43.88,45.54,45.4074,18741500,0.16,1
"3",2020-06-01,45.4,45.97,45.01,45.2,45.0684,8931500,0,1
"4",2020-06-02,45.24,46.23,45.14,45.98,45.8461,9959000,0,1
"5",2020-06-03,46.35,46.72,46.08,46.45,46.3147,7599200,0,1
"6",2020-06-04,51.34,51.88,48.8,49.36,49.2163,32274600,0,1
"7",2020-06-05,49.24,49.7,48.24,48.82,48.6778,16332600,0,1
"8",2020-06-08,48.3,49.05,47.84,48.72,48.5781,12182400,0,1
"9",2020-06-09,48.87,50,48.57,49.75,49.6051,9699800,0,1
"10",2020-06-10,50.25,50.34,49.07,49.25,49.1066,10545900,0,1
"11",2020-06-11,49.43,49.82,47.69,47.94,47.8004,10563900,0,1
"12",2020-06-12,48.39,48.83,46.85,47.66,47.5212,10055400,0,1
"13",2020-06-15,46.94,48.12,46.64,47.89,47.7505,12464800,0,1
"14",2020-06-16,48.49,48.73,47.54,48.12,47.9799,9642900,0,1
"15",2020-06-17,48.26,49.1,48.21,48.43,48.289,9692100,0,1
"16",2020-06-18,48.55,49.09,48.18,48.44,48.2989,11344000,0,1
"17",2020-06-19,48.73,48.95,47.42,48.29,48.1494,36555400,0,1
"18",2020-06-22,48.34,49.32,48.01,49.16,49.0168,9223500,0,1
"19",2020-06-23,49.59,50.32,49.1,49.8,49.655,12289300,0,1
"20",2020-06-24,49.8,50.45,48.65,48.77,48.628,13009000,0,1
"21",2020-06-25,48.72,49.54,48.41,49.4,49.2561,10268700,0,1
"22",2020-06-26,50.89,51.28,50.08,50.89,50.7418,17762400,0,1
"23",2020-06-29,51.07,51.34,50.12,51.31,51.1606,8933915,0,1
"24",2020-06-30,51.42,52.75,51.32,52.45,52.2973,10559900,0,1
"25",2020-07-01,52.71,53.43,51.32,52.96,52.8058,12879800,0,1
"26",2020-07-02,53.59,54.88,53.55,54.36,54.2017,8466400,0,1
"27",2020-07-06,55.49,56.97,54.94,56.17,56.0064,9889300,0,1
"28",2020-07-07,55.95,57.55,55.93,57,56.834,10641800,0,1
"29",2020-07-08,57.35,58.46,57.16,58.27,58.1003,11127200,0,1
"30",2020-07-09,58.73,60.53,58.52,59.22,59.0475,15414600,0,1
"31",2020-07-10,59.35,59.89,58.12,59.27,59.0974,11750700,0,1
"32",2020-07-13,60.29,61.06,57.89,58.3,58.1302,13128100,0,1
"33",2020-07-14,57.75,59.29,57.28,59.08,58.9079,10054000,0,1
"34",2020-07-15,58.82,59.13,57.24,58.39,58.22,10724800,0,1
"35",2020-07-16,57.9,58.92,57.9,58.65,58.4792,7231200,0,1
"36",2020-07-17,58.93,59.11,57.78,58.13,57.9607,6629600,0,1
"37",2020-07-20,58.71,58.8,57.77,58.47,58.2997,6417100,0,1
"38",2020-07-21,59.08,59.55,55.69,56.59,56.4252,18075500,0,1
"39",2020-07-22,56.67,57.43,56.125,56.34,56.1759,9139768,0,1
"40",2020-07-23,56.44,56.82,54.86,55.15,54.9894,9819226,0,1
"41",2020-07-24,55.02,55.36,54.04,55.12,54.9595,6509620,0,1
"42",2020-07-27,55.7313,57.38,55.53,57.23,57.0633,7820682,0,1
"43",2020-07-28,57.11,57.34,56.11,56.35,56.1859,11066834,0,1
"44",2020-07-29,55.19,56.04,53.66,54.53,54.3712,14250514,0,1
"45",2020-07-30,54,54.9382,53.73,54.72,54.5606,8018272,0,1
"46",2020-07-31,55.06,55.83,54.325,55.28,55.119,8942293,0,1
"47",2020-08-03,55.69,56.82,55.57,56.57,56.4053,8830726,0,1
"48",2020-08-04,56.2721,56.775,55.7804,56.33,56.166,6120688,0,1
