"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"30",2020-07-09,216.33,216.38,211.47,214.32,213.8,33122280,0,1
"31",2020-07-10,213.62,214.08,211.08,213.67,213.1516,26178663,0,1
"32",2020-07-13,214.48,215.8,206.5,207.07,206.5676,38135816,0,1
"33",2020-07-14,206.13,208.85,202.03,208.35,207.8445,37598121,0,1
"34",2020-07-15,209.56,211.33,205.03,208.04,207.5353,32248893,0,1
"35",2020-07-16,205.4,205.7,202.31,203.92,203.4253,29940718,0,1
"36",2020-07-17,204.47,205.04,201.39,202.88,202.3878,31636070,0,1
"37",2020-07-20,205,212.3,203.01,211.6,211.0866,36386080,0,1
"38",2020-07-21,213.66,213.94,208.03,208.75,208.2435,37702523,0,1
"39",2020-07-22,209.2,212.3,208.39,211.75,211.2363,49605692,0,1
"40",2020-07-23,207.19,210.92,202.15,202.54,202.0486,67457035,0,1
"41",2020-07-24,200.42,202.86,197.51,201.3,200.8116,39826989,0,1
"42",2020-07-27,201.47,203.97,200.86,203.85,203.3554,30160867,0,1
"43",2020-07-28,203.61,204.7,201.74,202.02,201.5299,23251388,0,1
"44",2020-07-29,202.5,204.65,202.01,204.06,203.5649,19632602,0,1
"45",2020-07-30,201,204.46,199.57,203.9,203.4053,25079596,0,1
"46",2020-07-31,204.4,205.1,199.01,205.01,204.5126,51247969,0,1
"47",2020-08-03,211.52,217.64,210.44,216.54,216.0146,78983009,0,1
"48",2020-08-04,214.17,214.77,210.31,213.29,212.7725,49280056,0,1
"49",2020-08-05,214.9,215,211.57,212.94,212.4234,28858621,0,1
"50",2020-08-06,212.34,216.3705,211.55,216.35,215.8251,32656843,0,1
"51",2020-08-07,214.85,215.7,210.93,212.48,211.9645,27820421,0,1
"52",2020-08-10,211.67,211.88,206.35,208.25,207.7448,36716462,0,1
"53",2020-08-11,207.155,207.65,203.14,203.38,202.8866,36446459,0,1
"54",2020-08-12,205.29,210.28,204.75,209.19,208.6825,28041364,0,1
"55",2020-08-13,209.44,211.35,208.15,208.7,208.1937,22588870,0,1
"56",2020-08-14,208.76,209.59,207.51,208.9,208.3932,17958936,0,1
"57",2020-08-17,209.6,211.1874,208.915,210.28,209.7698,20063496,0,1
"58",2020-08-18,210.53,212.36,209.21,211.49,210.9769,21336167,0,1
"59",2020-08-19,211.49,212.1,209.25,209.7,209.7,27627561,0.51,1
"60",2020-08-20,209.54,215,208.91,214.58,214.58,26981478,0,1
"61",2020-08-21,213.86,216.25,212.85,213.02,213.02,36249319,0,1
"62",2020-08-24,214.79,215.52,212.43,213.69,213.69,25460147,0,1
"63",2020-08-25,213.1,216.61,213.1,216.47,216.47,23043696,0,1
"64",2020-08-26,217.88,222.09,217.36,221.15,221.15,39600828,0,1
"65",2020-08-27,222.89,231.15,219.4,226.58,226.58,57602195,0,1
"66",2020-08-28,228.18,230.644,226.58,228.91,228.91,26292896,0,1
"67",2020-08-31,227,228.7,224.31,225.53,225.53,28774156,0,1
"68",2020-09-01,225.51,227.45,224.43,227.27,227.27,25791235,0,1
"69",2020-09-02,227.97,232.86,227.35,231.65,231.65,34080839,0,1
"70",2020-09-03,229.27,229.31,214.9602,217.3,217.3,58400288,0,1
"71",2020-09-04,215.1,218.3599,205.19,214.25,214.25,59664072,0,1
"72",2020-09-08,206.5,210.03,202.2,202.66,202.66,52924330,0,1
"73",2020-09-09,207.6,214.8399,206.7,211.29,211.29,45678986,0,1
"74",2020-09-10,213.4,214.74,204.11,205.37,205.37,35461514,0,1
"75",2020-09-11,207.2,208.63,201.24,204.03,204.03,33620073,0,1
"76",2020-09-14,204.24,209.2,204.03,205.41,205.41,30375768,0,1
"77",2020-09-15,208.42,209.78,206.93,208.78,208.78,21823942,0,1
"78",2020-09-16,210.62,210.65,204.64,205.05,205.05,26372464,0,1
"79",2020-09-17,200.05,204.33,199.96,202.91,202.91,34011257,0,1
"80",2020-09-18,202.8,203.65,196.25,200.39,200.39,55225326,0,1
"81",2020-09-21,197.19,202.71,196.38,202.54,202.54,39839657,0,1
"82",2020-09-22,205.06,208.1,202.075,207.42,207.42,33517065,0,1
"83",2020-09-23,207.9,208.1,200.03,200.59,200.59,30803780,0,1
"84",2020-09-24,199.85,205.57,199.2,203.19,203.19,31202493,0,1
"85",2020-09-25,203.55,209.04,202.54,207.82,207.82,29437312,0,1
"86",2020-09-28,210.88,212.57,208.06,209.44,209.44,32004936,0,1
"87",2020-09-29,209.35,210.07,206.81,207.26,207.26,24464472,0,1
"88",2020-09-30,207.73,211.98,206.54,210.33,210.33,33829088,0,1
"89",2020-10-01,213.49,213.99,211.32,212.46,212.46,27158418,0,1
"90",2020-10-02,208,210.99,205.54,206.19,206.19,33154781,0,1
"91",2020-10-05,207.22,210.41,206.98,210.38,210.38,21331561,0,1
"92",2020-10-06,208.82,210.18,204.82,205.91,205.91,28554261,0,1
"93",2020-10-07,207.06,210.11,206.72,209.83,209.83,25681054,0,1
"94",2020-10-08,210.51,211.19,208.32,210.58,210.58,19925837,0,1
"95",2020-10-09,211.23,215.86,211.23,215.81,215.81,26458047,0,1
"96",2020-10-12,218.79,223.86,216.81,221.4,221.4,40461368,0,1
"97",2020-10-13,222.72,225.21,220.43,222.86,222.86,28950843,0,1
"98",2020-10-14,223,224.22,219.13,220.86,220.86,23451713,0,1
"99",2020-10-15,217.1,220.36,216.01,219.66,219.66,22733064,0,1
"100",2020-10-16,220.15,222.29,219.32,219.66,219.66,26057882,0,1
